Student Country,Type of Answer,Question Level,Topic,Subtopic
Portugal,1,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Advanced,Fundamental Mathematics,Elementary Geometry
Lithuania,0,Advanced,Fundamental Mathematics,Elementary Geometry
Lithuania,1,Advanced,Fundamental Mathematics,Elementary Geometry
Lithuania,1,Advanced,Fundamental Mathematics,Elementary Geometry
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,1,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Slovenia,0,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Italy,0,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Fundamental Mathematics,Elementary Geometry
Lithuania,1,Basic,Fundamental Mathematics,Elementary Geometry
Portugal,1,Basic,Fundamental Mathematics,Elementary Geometry
Portugal,1,Basic,Fundamental Mathematics,Elementary Geometry
Portugal,1,Basic,Fundamental Mathematics,Elementary Geometry
Portugal,1,Basic,Fundamental Mathematics,Elementary Geometry
Russian Federation,0,Basic,Fundamental Mathematics,Elementary Geometry
Russian Federation,1,Basic,Fundamental Mathematics,Elementary Geometry
Russian Federation,1,Basic,Fundamental Mathematics,Elementary Geometry
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,0,Basic,Linear Algebra,Vector Spaces
Lithuania,1,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Italy,1,Basic,Linear Algebra,Vector Spaces
Romania,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,0,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
Portugal,1,Basic,Linear Algebra,Vector Spaces
