MT_196,MT_279,MT_362,MT_208,MT_228,MT_194,MT_220,MT_241,MT_163,MT_216,MT_276,MT_161,MT_191,MT_323,MT_213,MT_218,MT_328,MT_166,MT_314,MT_229,day_of_week,month,day_of_year,total_load
2056666.6666666665,1194643.3333333335,0.0,583798.3193277312,512999.99999999994,260457.62711864407,291443.03797468357,257000.0,235997.69585253458,193043.18936877078,188147.22772277214,191138.88888888885,173669.06474820137,154511.34146341472,115180.04338394792,118587.90170132325,114585.18518518511,103754.17582417585,103258.42696629223,95006.1823802164,0,12,346,10560611.386423934
2053500.0,1255589.1666666667,0.0,588428.5714285715,522736.8421052632,274055.0847457627,282189.87341772154,267345.6790123456,263751.1520737327,204601.32890365447,191688.910891089,202317.9012345679,182647.4820143884,153870.36585365862,119026.03036876355,119926.27599243855,115925.92592592594,117884.1758241758,105685.39325842685,96534.77588871715,1,12,347,10802299.41711091
2033791.6666666667,1275123.3333333328,0.0,584831.9327731092,522052.63157894736,276796.6101694915,293126.582278481,274037.037037037,257997.6958525346,203491.69435215945,194849.50495049488,201947.5308641975,175625.8992805755,154280.85365853665,118409.97830802601,117714.55576559545,119822.22222222219,108977.1428571429,105887.6404494381,96817.6197836167,2,12,348,10771747.637429636
2024666.6666666667,1198006.6666666663,0.0,586478.9915966386,508526.31578947365,258716.1016949153,283075.9493670886,278358.02469135803,277850.2304147465,196923.5880398671,198402.57425742561,205438.27160493832,174992.80575539565,151126.70731707325,116906.72451193056,115043.47826086958,118422.2222222222,107416.04395604396,105095.5056179775,95023.18392581142,3,12,349,10642937.628146343
2118083.3333333335,1207599.1666666665,0.0,600453.781512605,526473.6842105263,272360.1694915254,292949.3670886076,270370.3703703704,286191.24423963134,195415.28239202657,199151.98019801965,209293.2098765432,179877.69784172662,150778.41463414635,120642.0824295011,121516.06805293007,117955.55555555552,108922.19780219786,106797.75280898869,96537.86707882534,4,12,350,10915259.934989821
2094583.3333333335,1186791.6666666663,0.0,576680.6722689077,515368.4210526315,265872.8813559322,295987.34177215194,263987.65432098764,229331.79723502308,203478.40531561465,195150.09900990085,193790.12345679014,174812.9496402877,149702.56097560987,124989.15401301517,121954.6313799622,119333.3333333333,106854.39560439561,105584.26966292136,98224.11128284389,5,12,351,10776494.73729602
1997999.9999999998,1114054.9999999998,0.0,568882.3529411765,495315.7894736842,259788.13559322027,284012.65822784806,261456.7901234568,199099.07834101384,198056.47840531563,188574.15841584146,180583.3333333333,170834.5323741007,164117.31707317077,122774.40347071584,115703.21361058595,118481.48148148149,104358.02197802198,101679.7752808989,96026.27511591965,6,12,352,10398421.062599104
2011916.666666667,1062410.8333333333,0.0,582781.512605042,493526.3157894736,253944.91525423736,300493.67088607594,279469.13580246916,260403.2258064516,191279.06976744186,188723.06930693059,191984.56790123458,166690.64748201438,161456.4634146342,117828.6334056399,114196.59735349717,116229.62962962959,104633.40659340662,100455.05617977533,91295.2086553323,0,12,353,10400947.223121451
2061000.0000000002,1172456.6666666663,0.0,604731.0924369748,511789.47368421056,259809.32203389832,298544.30379746837,277543.2098765432,279142.8571428571,193475.08305647847,189481.68316831673,199672.8395061728,172431.65467625897,171243.04878048785,119355.74837310196,119073.72400756145,116029.6296296296,111044.83516483518,102179.77528089887,89964.45131375581,1,12,354,10742555.868176762
2049124.9999999993,1263130.0,0.0,609882.3529411765,532105.2631578947,270440.6779661017,310265.8227848101,296765.4320987654,280255.76036866364,201089.7009966778,198720.79207920778,207962.96296296292,178949.64028776973,152054.51219512205,118737.52711496744,123425.33081285442,119437.03703703701,120017.03296703301,104685.393258427,93710.97372488408,2,12,355,10984991.753975574
2106083.3333333335,1129073.333333333,0.0,603840.3361344538,545210.5263157896,271029.66101694916,322139.2405063291,257654.3209876543,267258.0645161291,205807.30897009964,213018.415841584,210978.3950617284,178287.76978417262,153445.36585365864,119518.43817787417,130257.08884688093,118318.51851851845,114046.8131868132,108960.67415730329,91897.99072642966,3,12,356,10897302.312661946
2157291.666666667,1173467.4999999995,0.0,611159.6638655462,547000.0,275533.89830508473,324810.1265822784,261493.82716049385,244405.52995391702,206767.44186046516,211099.9999999999,207138.8888888889,178913.66906474813,160681.34146341475,120182.21258134487,126088.84688090735,119429.6296296296,117137.25274725276,108162.92134831457,93667.69706336941,4,12,357,11069556.120960383
1840583.333333333,1041080.8333333331,0.0,513915.9663865546,469842.1052631579,250584.74576271194,258291.1392405063,233111.11111111112,211610.599078341,176285.7142857143,181441.8811881187,189216.04938271604,155100.7194244604,140226.8292682927,111436.00867678956,106347.8260869565,108622.22222222219,103423.62637362636,96994.38202247191,81944.35857805255,5,12,358,9634624.876793535
920166.6666666667,580821.6666666666,0.0,330521.0084033613,280368.4210526316,156114.40677966102,129848.10126582276,170123.45679012345,178792.6267281106,115013.28903654488,134073.16831683172,161712.96296296292,78525.1798561151,89318.04878048784,80210.41214750543,63608.695652173905,71844.44444444444,63935.49450549454,69219.10112359551,56455.95054095826,6,12,359,5880929.536907893
1893625.0,1035988.3333333334,0.0,573840.3361344538,456631.57894736837,244889.83050847464,284544.30379746837,250888.88888888888,253343.31797235023,188285.71428571426,191083.7623762375,190916.6666666666,159870.5035971223,166052.9268292683,111470.71583514097,112461.24763705101,110214.81481481479,108151.75824175826,100112.35955056184,84735.7032457496,0,12,360,10066680.392810855
2091291.6666666663,1218368.333333333,0.0,588756.3025210084,497842.1052631579,258072.03389830512,286518.9873417721,249197.53086419756,247200.46082949307,193784.0531561462,203214.95049504933,200598.76543209873,165503.59712230216,158681.7073170732,112340.56399132322,114913.04347826086,114422.22222222219,112353.07692307694,101084.26966292143,88330.7573415765,1,12,361,10661655.948359212
2070833.3333333333,1194924.9999999993,0.0,581747.8991596639,479526.3157894736,253978.8135593221,282164.5569620253,250876.54320987655,248617.51152073735,192588.03986710965,200585.94059405924,190080.2469135802,166287.76978417268,158257.68292682935,114958.78524945768,112393.19470699427,118237.03703703705,112826.15384615389,100612.35955056184,90012.36476043273,2,12,362,10594067.747812368
2030083.333333333,1226080.8333333337,0.0,581924.3697478992,499263.15789473685,262241.52542372886,288810.12658227846,253222.22222222225,247398.61751152074,191066.4451827243,193633.56435643553,199157.40740740742,169172.66187050362,149851.4634146342,111112.79826464212,113650.28355387523,119385.18518518514,116477.032967033,101151.68539325854,88989.18083462137,3,12,363,10587849.511880677
2061666.666666666,1095039.1666666667,0.0,588210.0840336134,501473.68421052635,256588.98305084743,305873.41772151896,252469.13580246913,244497.69585253458,194980.06644518272,205427.42574257415,197765.43209876542,171007.19424460432,153017.3170731708,111772.23427331889,114364.8393194707,123925.92592592591,110054.61538461539,100882.02247191017,90604.32766615148,4,12,364,10611376.317747224
1873000.0,1093564.1666666665,0.0,522957.9831932773,466210.52631578944,245105.93220338985,260683.54430379748,236061.72839506174,205255.76036866356,172182.72425249172,191963.2673267326,188975.3086419753,165424.46043165468,137978.7804878049,108416.48590021691,105839.31947069945,117362.96296296295,100642.08791208791,96185.39325842702,80683.15301391034,5,12,365,9821837.252220606
904291.6666666669,708827.5,2805700.0,344747.8991596639,287842.10526315786,174105.93220338982,131189.87341772148,170222.2222222222,178880.18433179727,105976.7441860465,142453.0693069308,176185.18518518517,77899.28057553955,87036.21951219511,77403.47071583514,63440.45368620037,86207.4074074074,64276.70329670333,74988.76404494382,52867.078825347766,6,1,1,12259839.215467276
1939000.0000000007,1079279.1666666667,3494400.0,564394.9579831932,478473.6842105263,250538.13559322033,285354.43037974683,247037.03703703702,249882.48847926268,192797.34219269105,197432.2772277226,194663.58024691357,164496.40287769778,147394.0243902439,108546.63774403471,117158.79017013234,116807.40740740737,108394.39560439566,101292.13483146073,87956.72333848533,0,1,2,18210641.995390568
1925500.0000000002,1108665.0,3445000.0,587445.3781512605,470210.5263157894,242118.64406779662,263050.63291139243,245679.01234567896,251089.8617511521,188704.31893687713,204896.93069306915,197141.97530864194,165935.2517985611,138325.9756097561,107889.3709327549,113181.4744801512,117148.14814814807,109834.7252747253,100067.41573033718,86346.21329211743,1,1,3,18229872.34641719
1966333.3333333333,1073889.9999999995,3421000.0,593159.6638655462,497736.8421052632,250241.52542372883,260759.4936708861,250901.23456790118,247854.83870967745,188451.82724252495,196002.07920792067,199672.83950617284,170395.6834532374,141456.95121951227,108895.87852494579,114487.71266540639,113607.4074074074,110450.21978021978,98089.88764044948,86706.33693972185,2,1,4,18296147.208416328
1977624.9999999998,1120951.6666666667,3478600.0,585268.9075630251,501894.7368421052,254419.49152542374,264886.07594936714,250481.4814814815,244573.73271889403,185790.69767441865,198032.07920792061,202743.82716049385,168597.1223021582,148968.53658536592,108197.39696312365,113432.89224952739,116481.48148148146,103886.04395604393,99202.24719101134,87649.1499227202,3,1,5,18347230.043248188
1991250.0,1106007.4999999998,3444700.0,591857.1428571428,505157.8947368422,251491.5254237288,262569.62025316455,271333.3333333333,242956.22119815668,190328.9036544851,199891.6831683167,202740.74074074073,171187.05035971222,157052.07317073178,108635.57483731015,113680.52930056713,119125.92592592593,110824.94505494506,100623.59550561807,87646.05873261203,4,1,6,18429030.68389048
2021000.0000000005,1088521.6666666667,3481400.0,586235.2941176471,492210.52631578944,246983.05084745766,267037.9746835443,271753.08641975303,220792.62672811057,187980.06644518272,197233.4653465345,189648.14814814812,174338.12949640286,154431.5853658537,116026.03036876353,117674.85822306239,118222.22222222218,112672.52747252751,101095.50561797754,88758.88717156106,5,1,7,18352666.414109573
1846458.3333333335,1050133.333333333,3625200.0,566714.2857142857,487684.21052631584,234483.05084745763,250202.53164556957,270222.22222222213,189009.21658986178,186664.45182724253,196127.32673267313,179108.024691358,167050.35971223022,155640.97560975613,111203.90455531454,111731.56899810961,117044.44444444442,111550.76923076925,101016.8539325844,86293.66306027815,6,1,8,17859350.61058892
1877624.9999999998,1009679.1666666662,3326600.0,566773.1092436975,486842.10526315786,228177.96610169494,254177.21518987336,261753.08641975303,243320.27649769583,183461.7940199335,195981.4851485147,187864.1975308642,164079.13669064752,153222.68292682932,105594.36008676786,110621.92816635157,115096.29629629628,108889.45054945057,98764.04494382032,85624.42040185475,0,1,9,17701474.272438277
1955291.6666666667,1011622.5000000002,3405900.0,564638.6554621849,492263.1578947368,229817.7966101695,257924.05063291139,260728.39506172837,244046.08294930874,185936.87707641197,192160.49504950483,198012.34567901233,167021.58273381297,149323.04878048785,106167.02819956615,110160.68052930057,115999.99999999999,117103.40659340659,97477.52808988775,85755.79598145286,1,1,10,17984247.87324676
1921583.333333333,1023609.9999999997,3421300.0,565966.3865546219,479684.2105263158,228775.42372881353,258063.2911392405,259617.28395061727,244972.3502304147,185963.45514950162,195720.29702970284,198123.45679012345,164294.96402877697,163183.2926829269,104065.0759219089,111608.69565217393,116496.2962962963,115905.05494505499,98269.66292134841,84910.35548686242,2,1,11,17984657.709363956
1933624.9999999995,1017746.6666666664,3409000.0,567663.8655462185,491578.94736842107,232915.25423728814,259835.44303797474,248691.35802469132,246336.40552995395,186780.73089700998,196089.40594059392,203348.76543209873,163935.2517985612,147579.14634146346,103373.10195227763,112347.82608695647,116533.33333333326,118360.65934065936,97629.21348314617,85791.34466769705,3,1,12,17938934.293416187
1929541.6666666667,1066659.1666666667,3459200.0,581260.5042016807,493263.1578947368,235474.57627118644,265759.49367088603,267654.3209876543,247548.3870967742,188890.36544850498,200127.1287128711,203558.64197530865,166899.28057553957,159956.95121951224,107826.464208243,112077.50472589795,115414.81481481477,118346.04395604398,99348.31460674164,84289.02627511587,4,1,13,18227600.387162745
2025291.6666666663,1074827.4999999995,3409500.0,583873.949579832,494736.84210526315,243241.52542372883,256810.12658227855,258839.50617283952,213896.3133640553,190189.36877076415,203211.0891089108,192462.962962963,170136.69064748197,148277.43902439025,116919.73969631232,116482.04158790167,113311.11111111108,119281.09890109889,98685.39325842711,86641.42194744975,5,1,14,18301488.34243671
1856750.0,1064579.9999999998,3503800.0,567033.6134453781,490631.57894736837,242970.3389830508,278443.03797468357,258185.18518518517,191092.16589861747,189455.14950166107,200107.2277227721,175108.024691358,168942.44604316546,148713.90243902442,114130.15184381777,112582.23062381853,111170.37037037035,108592.85714285713,98533.70786516868,86704.7913446677,6,1,15,17869581.746237166
1921125.0000000002,1033467.4999999998,3348000.0,574470.5882352941,537526.3157894737,237216.10169491527,255050.63291139243,253654.3209876543,242647.46543778805,188847.1760797342,200859.20792079196,191768.51851851857,167402.8776978417,143740.0000000001,107785.2494577006,113572.77882797735,106970.3703703704,108845.27472527476,96960.67415730353,83828.43894899535,0,1,16,17884316.36993069
1944374.9999999995,1033639.1666666663,3365900.0,590579.8319327731,502631.5789473685,236983.05084745763,255759.4936708861,253666.66666666672,242025.34562211984,183561.4617940199,201212.97029702956,193589.50617283944,170928.0575539568,154891.34146341466,107609.5444685466,114810.96408317584,105651.85185185185,119160.2197802198,99837.07865168546,86185.47140649146,1,1,17,17981951.51760763
