platform_adi,kitle_fonlamasi_turu,kategori,fon_sekli,proje_sahibi_cinsiyet,kac_proje_destekledi,kac_projeye_abone,kac_projenin_sahibi,kac_proje_takiminda,konum,bolge,yil,gun_sayisi,tanitim_videosu,video_uzunlugu,gorsel_sayisi,sss,guncellemeler,yorumlar,destekci_sayisi,odul_sayisi,ekip_kisi_sayisi,web_sitesi,sosyal_medya,sm_sayisi,sm_takipci,etiket_sayisi,icerik_kelime_sayisi,hedef_miktari,basari_durumu
fongogo,ödül,teknoloji,ya hep ya hiç,kadın,0,0,6,0,istanbul,marmara,2020,60,var,64,11,0,0,0,0,6,2,var,var,4,277,0,262,2000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,2,0,ankara,iç anadolu,2019,60,var,116,5,0,0,0,0,4,1,var,var,1,1,0,473,20000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,88,var,61,2,0,0,0,3,8,2,yok,yok,0,0,0,544,25000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,antalya,akdeniz,2018,60,yok,0,2,0,2,0,3,9,3,yok,yok,0,0,4,397,9000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,mersin,akdeniz,2020,60,var,50,1,0,0,0,0,5,2,yok,yok,0,0,5,400,10000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,kadın,0,0,2,1,düzce,karadeniz,2019,60,yok,0,15,0,0,0,6,9,4,var,var,2,125,5,590,35000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,60,var,20,1,1,0,0,0,4,2,var,var,1,27,5,235,15000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,2,0,1,0,kocaeli,marmara,2015,60,var,179,0,0,0,0,0,9,1,yok,yok,0,0,0,752,32000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,45,yok,0,3,0,0,0,0,3,1,yok,yok,0,0,0,263,1700,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,denizli,ege,2020,45,var,84,26,11,0,0,0,9,4,var,var,4,440,1,1066,250000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2019,30,yok,0,1,0,0,0,0,6,1,yok,yok,0,0,1,152,30000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,kadın,0,0,1,0,izmir,ege,2020,60,yok,0,2,0,0,0,0,5,1,yok,yok,0,0,1,432,1000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,ankara,iç anadolu,2019,60,var,102,8,0,0,0,0,6,3,var,var,3,7,5,570,19200,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,muğla,ege,2018,60,var,174,4,0,0,0,0,8,2,var,var,4,96,5,439,15000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,30,var,301,8,4,0,0,0,3,1,yok,var,1,500,0,323,50000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,60,var,62,1,0,0,0,0,8,2,yok,yok,0,0,4,434,30000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,antep,güneydoğu,2020,60,var,188,5,23,3,0,0,5,1,var,yok,0,0,1,279,2500,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,bursa,marmara,2015,60,yok,0,14,0,0,0,0,5,2,yok,yok,0,0,0,172,7750,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,zonguldak,karadeniz,2020,20,var,38,3,0,0,0,0,3,2,yok,yok,0,0,4,271,5000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,60,yok,0,3,0,0,0,0,5,1,var,yok,0,0,2,369,30000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,1,0,1,0,istanbul,marmara,2019,58,var,84,3,0,0,0,2,8,5,var,yok,0,0,0,161,20000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2015,60,var,78,4,0,0,0,0,5,2,var,var,1,86,0,370,15000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,belirsiz,0,0,1,0,istanbul,marmara,2020,6,yok,0,0,0,0,0,0,6,1,var,var,3,48,0,496,1000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,35,var,60,5,4,0,0,0,7,2,yok,var,1,3009,5,245,8000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,60,var,60,1,0,0,0,0,5,1,var,yok,0,0,0,279,50000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,ankara,iç anadolu,2019,60,yok,0,2,0,0,0,2,6,1,yok,var,1,62,5,285,10000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,1,izmir,ege,2014,60,yok,0,4,0,0,0,0,3,1,yok,yok,0,0,0,227,20000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,belirsiz,0,0,1,0,istanbul,marmara,2014,60,var,47,7,0,1,0,2,9,1,yok,var,3,38,0,435,50000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,kocaeli,marmara,2019,60,yok,0,4,0,1,0,0,5,1,yok,yok,0,0,5,183,10000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2014,36,yok,0,10,0,0,0,1,8,1,var,yok,0,0,0,439,10000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2015,60,yok,0,9,0,0,0,0,6,1,var,var,1,54,0,342,3000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,60,var,49,2,0,0,0,1,5,1,var,var,1,109,5,281,25000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,60,var,19,3,10,0,0,0,3,4,var,var,4,13,5,753,50000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,2,0,1,0,antalya,akdeniz,2020,30,yok,0,5,0,7,0,0,5,1,yok,yok,0,0,5,680,6600,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,antalya,akdeniz,2020,20,var,22,2,0,1,0,0,5,2,var,var,1,500,0,249,15000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,60,yok,0,5,0,0,0,0,4,1,yok,yok,0,0,0,189,3000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,30,var,49,5,0,0,0,0,5,1,yok,var,1,1829,5,364,14500,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,aydın,ege,2019,60,var,62,3,0,0,0,0,9,1,var,yok,0,0,4,284,2350,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,60,var,118,2,0,0,0,0,9,1,var,var,3,79791,5,517,80000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,2,0,ankara,iç anadolu,2019,60,var,116,5,0,0,0,0,5,1,var,var,1,1,0,360,10000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,kastamonu,karadeniz,2019,60,var,65,9,0,1,0,0,0,1,var,var,3,2,4,195,90000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,kadın,0,0,3,0,istanbul,marmara,2015,60,yok,0,10,0,0,0,0,4,1,var,var,3,853,0,183,50000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,konya,iç anadolu,2019,60,yok,0,2,0,0,0,0,6,1,yok,yok,0,0,0,142,60000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,samsun,karadeniz,2019,60,yok,0,16,0,0,0,0,9,1,yok,yok,0,0,5,447,11000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,kütahya,ege,2020,60,yok,0,12,0,0,0,0,8,1,var,var,1,13,0,676,20000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2014,60,yok,0,0,0,0,0,0,5,1,var,var,3,2491,0,335,25000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,aydın,ege,2019,50,var,180,2,0,0,0,0,6,1,yok,yok,0,0,5,154,20000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,antalya,akdeniz,2015,60,yok,0,3,0,0,0,0,6,3,yok,var,2,42,0,242,5000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,adana,akdeniz,2020,30,var,43,8,0,0,0,0,5,1,yok,yok,0,0,5,577,10000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,adıyaman,güneydoğu,2019,45,var,31,7,0,0,0,0,6,2,yok,var,4,16,5,234,10000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,kadın,0,0,1,0,konya,iç anadolu,2014,30,yok,0,4,0,0,0,1,7,1,var,var,2,686,0,369,12500,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,ankara,iç anadolu,2020,60,yok,0,2,0,0,0,0,7,3,yok,yok,0,0,0,459,5000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,60,var,143,1,0,0,0,1,6,1,var,yok,0,0,5,333,50000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,antep,güneydoğu,2018,45,var,50,3,0,0,0,1,8,2,yok,var,1,20,5,187,50000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,60,yok,0,7,0,1,0,0,8,3,var,yok,0,0,5,606,33000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,adana,akdeniz,2018,60,yok,0,1,0,0,0,0,7,1,yok,var,3,208,1,342,15000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,bursa,marmara,2014,60,yok,0,3,0,0,0,0,6,1,var,var,3,2766,0,270,8000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,mersin,akdeniz,2019,50,var,63,5,0,0,0,2,8,10,yok,var,1,2196,0,163,20000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,60,var,124,3,0,1,0,0,4,1,var,var,3,205,4,856,10000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,bursa,marmara,2019,19,var,97,3,0,0,0,0,3,1,var,var,4,6734,0,140,100000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,konya,iç anadolu,2019,60,var,54,9,0,0,0,1,9,1,var,yok,0,0,5,620,25000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,bursa,marmara,2019,24,yok,0,4,0,0,0,0,5,1,yok,yok,0,0,0,127,5000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,tokat,karadeniz,2019,60,var,229,2,0,0,0,0,5,1,yok,var,1,59,3,277,2000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,2,0,1,0,antalya,akdeniz,2019,50,yok,0,1,0,0,0,0,8,1,yok,yok,0,0,0,250,103750,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,adıyaman,güneydoğu,2020,60,var,93,2,0,0,0,0,6,1,yok,var,1,195,0,154,2000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,belirsiz,0,0,1,0,izmir,ege,2019,10,var,139,3,0,0,0,1,7,2,yok,var,2,61,5,88,10000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,manisa,ege,2020,14,yok,0,3,0,0,0,0,4,1,yok,var,1,140,5,525,4000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,kadın,0,0,3,0,istanbul,marmara,2015,60,var,156,3,0,0,0,1,6,1,var,var,3,89,0,285,50000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,59,var,60,9,0,0,0,0,6,2,var,var,4,206,5,821,20000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,60,var,96,1,1,0,0,0,5,1,yok,yok,0,0,0,961,70000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,ankara,iç anadolu,2019,45,var,52,3,0,0,0,0,6,4,var,yok,0,0,0,418,20000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,60,var,44,3,0,0,0,0,5,1,yok,var,2,50,0,290,8800,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,bayburt,karadeniz,2019,60,var,46,2,0,0,0,0,6,2,yok,yok,0,0,5,250,45000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,20,var,7,5,0,0,0,0,5,1,yok,var,2,11,5,83,8000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,sakarya,marmara,2018,60,yok,0,2,0,1,0,1,5,4,yok,var,1,18,5,319,10000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,belirsiz,0,0,1,0,trabzon,karadeniz,2020,60,var,186,5,0,0,0,1,7,3,var,var,2,301,4,707,18000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,1,belirsiz,belirsiz,2020,60,yok,0,0,0,0,0,0,4,1,yok,yok,0,0,0,63,5000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,60,var,67,3,0,0,0,0,4,1,yok,yok,0,0,5,250,5600,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,düzce,karadeniz,2019,60,var,61,4,0,1,0,0,9,1,var,var,1,156,0,121,50000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,30,var,65,11,0,0,0,0,4,2,yok,yok,0,0,5,262,500000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,kadın,0,0,3,0,istanbul,marmara,2015,60,yok,0,6,0,0,0,1,4,1,var,var,3,2419,0,303,50000,başarısız
fongogo,ödül,teknoloji,hepsi kalsın,belirsiz,0,0,1,0,istanbul,marmara,2015,20,yok,0,6,0,1,0,1,6,1,var,var,2,99,0,272,20000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,kadın,0,0,1,0,izmir,ege,2020,60,var,44,0,0,0,0,0,8,4,yok,var,1,20,4,278,10000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,erkek,0,0,1,0,kocaeli,marmara,2019,60,var,80,22,0,0,0,0,9,3,var,var,4,52,5,517,5000,başarısız
fongogo,ödül,turizm,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2017,60,var,137,1,0,0,0,42,7,1,yok,var,2,80000,3,182,20000,başarılı
fongogo,ödül,turizm,ya hep ya hiç,kadın,0,0,1,0,izmir,ege,2017,31,var,161,1,0,0,0,51,7,1,var,var,4,62934,3,307,8000,başarılı
fongogo,ödül,turizm,ya hep ya hiç,erkek,0,0,6,0,ankara,iç anadolu,2019,36,yok,0,2,0,1,0,27,5,1,yok,var,1,3591,0,661,13560,başarısız
fongogo,ödül,turizm,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2015,30,yok,0,4,0,0,0,8,5,1,yok,yok,0,0,0,237,1200,başarısız
fongogo,ödül,turizm,hepsi kalsın,erkek,0,0,1,0,antalya,akdeniz,2020,60,var,155,7,0,0,0,0,5,1,var,var,3,724,0,502,90000,başarısız
fongogo,ödül,turizm,hepsi kalsın,erkek,0,0,1,0,izmir,ege,2020,60,var,46,8,0,0,0,0,5,1,yok,var,1,1666,0,135,20000,başarısız
fongogo,ödül,yayıncılık,ya hep ya hiç,erkek,3,0,7,0,istanbul,marmara,2020,43,var,46,1,0,3,0,45,9,3,var,var,1,171,0,130,20000,başarılı
fongogo,ödül,yayıncılık,ya hep ya hiç,erkek,0,0,2,0,istanbul,marmara,2020,46,var,177,5,0,0,0,73,6,1,var,var,2,1630,2,475,15000,başarılı
fongogo,ödül,yayıncılık,ya hep ya hiç,belirsiz,0,0,1,0,antalya,akdeniz,2020,60,var,47,5,0,0,0,2,5,1,var,var,2,3515,5,645,5500,başarısız
fongogo,ödül,yayıncılık,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,30,var,132,2,0,0,0,0,3,1,var,var,1,582,5,218,50000,başarısız
fongogo,ödül,yayıncılık,hepsi kalsın,kadın,0,0,1,0,istanbul,marmara,2020,60,yok,0,2,0,0,0,0,5,1,var,var,4,1024,5,111,25000,başarısız
fongogo,ödül,yayıncılık,hepsi kalsın,erkek,0,0,1,0,istanbul,marmara,2020,60,var,42,15,0,0,0,1,6,3,var,var,4,464,5,887,20000,başarısız
fongogo,ödül,yayıncılık,ya hep ya hiç,belirsiz,0,0,1,0,istanbul,marmara,2020,60,var,46,1,0,0,0,0,6,1,yok,var,2,99,3,290,3000,başarısız
fongogo,ödül,yayıncılık,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,60,var,74,3,0,0,0,0,3,3,var,var,2,1024,0,164,15000,başarısız
fongogo,ödül,yayıncılık,ya hep ya hiç,erkek,1,0,1,0,muğla,ege,2020,60,var,246,19,0,0,0,0,5,1,var,var,1,1,5,441,3500,başarısız
fongogo,ödül,kültür-sanat,ya hep ya hiç,erkek,0,0,1,0,urfa,güneydoğu,2021,60,var,88,4,1,0,0,1,5,1,yok,var,3,236,0,700,75000,başarısız
fongogo,ödül,kültür-sanat,ya hep ya hiç,belirsiz,0,0,1,0,izmir,ege,2020,60,var,68,6,1,0,0,0,5,1,yok,var,3,108,0,232,7000,başarısız
fongogo,ödül,kültür-sanat,hepsi kalsın,erkek,0,0,1,0,istanbul,marmara,2020,47,var,58,8,1,0,0,100,7,1,yok,yok,0,0,5,318,50000,başarısız
fongogo,ödül,kültür-sanat,ya hep ya hiç,erkek,2,0,1,0,istanbul,marmara,2020,60,var,145,1,1,0,0,60,9,3,yok,var,3,276,0,368,10000,başarılı
fongogo,ödül,gıda-yeme-içme,ya hep ya hiç,erkek,0,0,1,0,mardin,güneydoğu,2020,40,var,203,11,3,1,0,2,9,1,yok,var,1,901,0,273,25000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,60,yok,0,2,3,1,0,0,7,1,yok,yok,0,0,5,396,30000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,hatay,akdeniz,2021,60,yok,0,3,0,0,0,2,9,2,yok,yok,0,0,0,356,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,60,var,139,6,1,0,0,5,9,1,yok,var,1,61900,0,371,16800,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2021,45,var,30,0,1,0,0,7,8,1,yok,var,1,116,5,0,15000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2020,60,var,95,8,0,0,0,16,6,3,var,var,3,975,0,412,1500,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,belirsiz,0,0,1,0,istanbul,marmara,2020,45,var,124,11,7,0,0,27,6,5,var,var,4,213,0,727,36000,başarısız
fongogo,ödül,dans-performans,hepsi kalsın,belirsiz,0,0,1,0,istanbul,marmara,2020,36,var,36,19,3,1,0,92,9,1,yok,var,2,3214,0,400,80000,başarısız
fongogo,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2021,60,var,74,4,1,0,0,0,6,1,yok,var,1,5857,0,476,20000,başarısız
fongogo,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,kayseri,iç anadolu,2020,60,var,117,0,1,0,0,1,7,4,yok,yok,0,0,5,357,40000,başarısız
fongogo,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,muğla,ege,2021,41,var,180,6,1,0,0,16,9,2,var,var,3,90,4,3473,30000,başarısız
fongogo,ödül,diğer,ya hep ya hiç,erkek,1,0,1,0,istanbul,marmara,2021,30,var,54,3,0,0,0,31,4,3,var,var,3,1100,5,355,1500,başarılı
fongogo,ödül,diğer,ya hep ya hiç,kadın,1,0,1,0,istanbul,marmara,2021,31,var,189,12,0,0,0,19,4,1,yok,var,1,183,0,228,20000,başarısız
fongogo,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,60,var,144,13,1,0,0,0,6,1,yok,var,1,19,5,270,8500,başarısız
fongogo,ödül,diğer,ya hep ya hiç,kadın,0,0,1,0,uşak,ege,2021,60,var,188,3,3,2,7,7,5,1,yok,yok,0,0,0,227,50000,başarısız
fongogo,ödül,diğer,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2021,30,var,58,2,1,0,0,23,7,1,yok,var,1,686,0,195,30000,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,belirsiz,12,0,1,0,genel,genel,2018,60,var,143,2,0,0,0,51,8,2,var,var,4,14600,0,267,10000,başarılı
fonbulucu,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,genel,genel,2018,60,var,45,12,0,0,0,4,5,1,var,var,4,523,0,300,25000,başarılı
fonbulucu,ödül,çevre,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2018,60,yok,0,5,0,0,0,5,8,1,var,var,4,173,0,739,50000,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,60,yok,0,1,0,0,13,1,7,1,yok,var,1,15,0,487,40000,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,antalya,akdeniz,2018,60,yok,0,4,0,0,0,1,6,1,yok,var,1,500,0,129,10000,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,genel,genel,2018,60,yok,0,1,0,0,0,1,4,1,yok,var,1,304,0,380,750000,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,erkek,1,0,1,0,antep,güneydoğu,2018,60,var,1111,1,0,0,0,1,6,1,yok,var,4,472,0,137,50000,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,erkek,1,0,2,0,istanbul,marmara,2018,60,var,52,5,0,0,0,1,5,1,yok,var,1,500,0,702,500000,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,erkek,0,0,2,0,sivas,iç anadolu,2018,60,yok,0,15,0,0,0,0,4,1,yok,yok,0,0,0,160,1500,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,erkek,1,0,2,0,istanbul,marmara,2018,60,var,59,11,0,0,0,1,6,1,yok,var,2,500,0,219,18000,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,genel,genel,2019,60,var,57,5,0,0,3,1,8,1,yok,var,2,25,0,400,4100,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,kocaeli,marmara,2019,60,yok,0,1,0,0,2,0,4,1,yok,yok,0,0,0,422,20000,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,60,var,668,1,0,0,4,18,7,3,yok,var,1,52,0,593,24000,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,kayseri,iç anadolu,2020,60,var,170,3,0,0,1,0,6,1,yok,yok,0,0,0,307,50000,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,genel,genel,2020,60,var,12,7,0,0,1,1,7,1,yok,var,1,32,0,290,100000,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,genel,genel,2020,60,var,93,1,0,0,1,0,5,1,yok,var,1,47,0,211,50000,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,genel,genel,2020,60,yok,0,13,0,0,0,1,5,4,var,var,1,12,0,761,25000,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,zonguldak,karadeniz,2020,60,yok,0,4,0,0,0,0,4,1,var,var,1,459,0,113,5000,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,erkek,0,0,1,0,sakarya,marmara,2020,60,yok,0,3,0,0,0,0,4,1,yok,yok,0,0,0,233,25000,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,belirsiz,0,0,1,0,genel,genel,2020,60,var,116,0,0,0,0,0,5,1,var,var,4,101,0,249,20000,başarısız
fonbulucu,ödül,hayvanlar,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2018,60,yok,0,1,0,0,1,1,4,1,yok,yok,0,0,0,145,6000,başarısız
fonbulucu,ödül,hayvanlar,ya hep ya hiç,kadın,0,0,1,0,izmir,ege,2018,60,var,136,3,0,0,0,2,7,1,yok,yok,0,0,0,135,10000,başarısız
fonbulucu,ödül,hayvanlar,ya hep ya hiç,erkek,0,0,1,0,genel,genel,2018,60,var,108,4,0,0,0,1,7,1,yok,yok,0,0,0,261,7500,başarısız
fonbulucu,ödül,hayvanlar,ya hep ya hiç,erkek,0,0,1,0,genel,genel,2018,60,yok,0,1,0,0,0,0,7,1,yok,var,1,413,0,61,9990,başarısız
fonbulucu,ödül,hayvanlar,ya hep ya hiç,erkek,0,0,1,0,manisa,ege,2018,60,yok,0,5,0,0,0,0,7,1,yok,yok,0,0,0,78,4500,başarısız
fonbulucu,ödül,hayvanlar,ya hep ya hiç,erkek,0,0,1,0,ankara,iç anadolu,2019,60,yok,0,5,0,0,1,1,6,1,yok,var,1,91,0,502,10000,başarısız
fonbulucu,ödül,hayvanlar,ya hep ya hiç,erkek,0,0,1,0,niğde,iç anadolu,2019,60,var,26,1,0,0,0,0,4,1,yok,yok,0,0,0,193,750,başarısız
fonbulucu,ödül,hayvanlar,ya hep ya hiç,erkek,0,0,1,0,mersin,akdeniz,2019,60,yok,0,3,0,0,0,0,4,1,yok,yok,0,0,0,140,20000,başarısız
fonbulucu,ödül,hayvanlar,ya hep ya hiç,erkek,0,0,1,0,genel,genel,2019,60,var,47,2,0,0,0,0,4,1,yok,var,1,166,0,161,250000,başarısız
fonbulucu,ödül,hayvanlar,ya hep ya hiç,erkek,0,0,1,0,bursa,marmara,2019,60,yok,0,2,0,0,0,0,4,1,var,var,3,746,0,213,30000,başarısız
fonbulucu,ödül,hayvanlar,ya hep ya hiç,erkek,0,0,1,0,manisa,ege,2019,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,280,150000,başarısız
fonbulucu,ödül,hayvanlar,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2019,60,var,16,4,0,0,0,1,4,2,var,var,2,42,0,241,5000,başarısız
